name,analysis_no_of_clusters_score,analysis_infiltration_score,analysis_mrca_score,analysis_total_score,n_d_0,n_d_1,n_d_2,n_d_3,n_d_4,n_s,n_p,Ne_d_0,Ne_d_1,Ne_d_2,Ne_d_3,Ne_d_4,Ne_s,Ne_p,Ne_actual,mut_haplotypes_sample, mut_haplotypes_population,method
5_13_1000_0.00025_2.5e-05_0.5_100,0.2228228228228228,1.0,0.5167604767358858,0.3834900474863588,19,19,12,11,8,3,4,6595.121551597616,6595.121551597616,3418.029891996547,3032.81314517159,1977.6012026939577,568.1884865785433,529.3600845982583,1000,111,1012.0,MEOWSS
5_15_1000_0.00025_0.0025_0.5_100,0.0678550148957298,0.7328445522877185,0.0212007265427058,0.1606053022515745,58,58,23,9,4,6,8,52478.39668020282,52478.39668020282,9043.49479797215,2349.0410279811654,821.7881397568794,1377.351363039199,1181.77014416186,1000,106,1028.0,MEOWSS
5_16_1000_0.0025_2.5e-05_0.5_100,0.6666666666666666,0.8893524699599465,0.479109950742254,0.6719360297719967,32,32,18,13,10,25,41,1546.4257777909838,1546.4257777909838,619.5630631439965,387.65913446049456,269.921461732568,1026.3409819050364,853.8126602695767,1000,107,1031.0,MEOWSS
5_14_1000_0.00025_0.00025_0.5_100,0.0811688311688311,0.7439070294871586,0.0425871639407112,0.1747923108323623,44,44,20,13,9,5,5,30351.219231880037,30351.219231880037,7558.527640480381,4002.73791819993,2405.549022752067,1110.8200056678322,685.0623235920798,1000,99,1012.0,MEOWSS
5_17_1000_0.0025_0.00025_0.5_100,0.4330637915543576,0.815233961944488,0.2084584045370193,0.4566985090602764,45,45,23,14,7,21,32,2953.349215123322,2953.349215123322,904.3494797972148,432.1157936866561,168.33317289779274,785.356208768615,625.9600320499634,1000,106,1033.0,MEOWSS
5_16_1000_0.0025_2.5e-05_0.7_100,0.4404761904761904,0.7110500990097566,0.2258102660088689,0.4488623880861271,32,32,23,13,10,20,32,1260.5519582709674,1260.5519582709674,765.0286874452954,344.1199858190363,242.7124656413152,625.1425364934191,581.6227755469199,1000,147,1420.0,MEOWSS
5_13_1000_0.00025_2.5e-05_0.7_100,0.1651348039215686,0.8742126937984496,0.3201657975067239,0.2947511364408741,20,20,11,9,7,3,3,6307.17103286906,6307.17103286906,2771.0192403300093,2128.015042148303,1538.6095533742923,535.9842953817368,362.6579127879857,1000,144,1419.0,MEOWSS
5_15_1000_0.00025_0.0025_0.7_100,0.0561635575855886,0.7801359180035651,0.0018170005912156,0.1566074280991291,69,69,31,15,8,5,8,55999.91189110179,55999.91189110179,12541.27765836198,4305.477756272562,1857.4300849192216,1020.4271822638846,1121.386694520609,1000,136,1405.0,MEOWSS
5_14_1000_0.00025_0.00025_0.7_100,0.0689679520976124,0.545790016646287,0.0130633498076555,0.13210557143642,44,44,35,22,13,5,5,21830.58457471089,21830.58457471089,14846.034966052452,7284.521536882778,3483.31509966206,1009.3702881504582,650.6008652659624,1000,142,1415.0,MEOWSS
6_14_1000_0.00025_0.00025_0.5_100,0.0624070317782285,0.8710269401878398,0.0214246203128005,0.1775526563198559,41,41,12,7,6,3,4,31157.660408386226,31157.660408386226,3811.279897211749,1808.1274574079196,1473.3760245057474,605.9792344823419,530.001334735366,1000,85,1004.0,MEOWSS
6_13_1000_0.00025_2.5e-05_0.5_100,0.16375,1.0,0.5451509933297254,0.3463976489994588,25,25,16,10,7,6,10,10699.018296505705,10699.018296505705,5377.592189581455,2766.289663356942,1714.375339196188,1401.3224732877047,1537.5770790301551,1000,100,1025.0,MEOWSS
6_15_1000_0.00025_0.0025_0.5_100,0.1079487179487179,0.6360165565428724,0.0331035805500983,0.1759321231280481,52,52,24,7,3,7,10,47075.78548287309,47075.78548287309,10339.343092191775,1742.7783120545505,589.5741413928828,1742.7783120545505,1541.1456178010158,1000,95,1012.0,MEOWSS
5_17_1000_0.0025_0.00025_0.7_100,0.2366687415707024,0.4250411946680376,0.0987104842873541,0.2442308709428004,49,49,30,19,11,20,29,2493.417450015012,2493.417450015012,1115.7880784156207,571.6376938218862,271.7062980492336,614.6344437376289,516.2079865619172,1000,153,1416.0,MEOWSS
6_16_1000_0.0025_2.5e-05_0.5_100,0.6201201201201202,0.939152715468505,0.4348404850958814,0.640183064168742,30,30,16,12,10,21,37,1350.6153682090987,1350.6153682090987,512.8349496584284,341.8029891996547,266.43221386607485,766.5365967332277,743.5602492715686,1000,111,1070.0,MEOWSS
6_15_1000_0.00025_0.0025_0.7_100,0.0988760603749162,0.5620528236449831,0.009366083066266,0.1549260782691287,54,54,29,16,11,8,8,32655.225035645293,32655.225035645293,11199.406543916704,4682.860105692015,2810.3483781751625,1849.4124047866449,1120.4797719552575,1000,138,1412.0,MEOWSS
6_14_1000_0.00025_0.00025_0.7_100,0.0494136460554371,0.8601213426175901,0.008531982449849,0.1648875509989218,38,38,20,9,7,3,3,17679.75259661567,17679.75259661567,6510.791128020039,2175.7029007581045,1570.084262015003,544.4830561464963,362.79870284788086,1000,134,1415.0,MEOWSS
6_17_1000_0.0025_0.00025_0.5_100,0.3400000000000001,0.7816192687601355,0.1509635974370413,0.3778874299295764,44,44,28,14,10,18,20,3001.418710560576,3001.418710560576,1291.2742439358678,443.03086890240087,276.6289663356942,640.5447983928786,354.1186645200918,1000,100,1001.0,MEOWSS
6_17_1000_0.0025_0.00025_0.7_100,0.2230370506686296,0.5712861543818245,0.0769677560778322,0.2533640220369892,46,46,26,16,11,18,28,2490.732216588652,2490.732216588652,965.4736879648286,475.2225556323231,284.54739097899085,561.3601305470075,495.6449706680824,1000,133,1403.0,MEOWSS
6_13_1000_0.00025_2.5e-05_0.7_100,0.1933183183183183,1.0,0.5129670053107453,0.3622678736194346,27,27,18,12,11,6,7,9673.46948684107,9673.46948684107,5369.842330006084,3083.409133837741,2746.3411721995617,1255.7807871024293,958.9584579702454,1000,148,1418.0,MEOWSS
7_14_1000_0.00025_0.00025_0.5_100,0.0727342549923195,0.7178100080575699,0.0125059927644076,0.1604613786179203,39,39,22,11,8,4,6,25269.32535534078,25269.32535534078,9099.420880758178,3245.0653888585102,2097.431844583396,850.3813064792739,846.3431732505265,1000,93,1014.0,MEOWSS
6_16_1000_0.0025_2.5e-05_0.7_100,0.6136690647482015,0.6445342748060756,0.4263891449648008,0.5902068582893725,20,20,14,13,10,17,26,640.534437179655,640.534437179655,388.3061408102834,350.9881091639164,247.0574922258189,508.29865893920737,451.6514777167811,1000,139,1424.0,MEOWSS
7_17_1000_0.0025_0.00025_0.5_100,0.2956060606060606,0.5586809474638422,0.0730370231237999,0.3016819380123887,41,41,22,15,10,19,30,2369.567420555004,2369.567420555004,826.9436094562618,469.3131694296149,267.2832247502296,662.4350362375538,580.9512522868396,1000,110,1010.0,MEOWSS
7_13_1000_0.00025_2.5e-05_0.5_100,0.1877022653721682,0.9105159780887936,0.1873653103848444,0.2960737790315635,21,21,16,12,9,6,10,7976.101841654332,7976.101841654332,5304.283549578002,3518.874924226216,2372.423643797932,1389.0475882921116,1540.5924636806344,1000,103,1014.0,MEOWSS
7_16_1000_0.0025_2.5e-05_0.5_100,0.4441558441558442,0.7988309748737557,0.381831168226564,0.4880084123741389,33,33,20,10,7,21,35,1598.397144751018,1598.397144751018,715.3310906277992,267.2832247502296,166.42380200364806,770.1521058910276,702.017850310301,1000,110,1020.0,MEOWSS
7_15_1000_0.00025_0.0025_0.7_100,0.0533526062978117,0.5258393977908336,0.0076616321984878,0.1173719789068664,71,71,31,13,7,6,6,54513.16537048292,54513.16537048292,12040.999988788892,3449.4170619473507,1532.736350419055,1260.2730059271926,803.0825335687044,1000,146,1410.0,MEOWSS
7_15_1000_0.00025_0.0025_0.5_100,0.0684144403798544,0.8150539982977572,0.0019027452043483,0.1704336197912138,59,59,20,6,4,5,6,63870.90638979938,63870.90638979938,7643.041419494405,1414.226170541827,840.9408612671562,1117.2439845904498,847.5830556360867,1000,97,1005.0,MEOWSS
7_16_1000_0.0025_2.5e-05_0.7_100,0.3281119465329991,0.7004191396769572,0.1041714803489175,0.3503669555769805,27,27,17,13,10,16,20,1023.1010961144384,1023.1010961144384,517.576329313318,356.62372415577875,250.6079059038273,475.2225556323231,330.2864068665948,1000,133,1405.0,MEOWSS
7_14_1000_0.00025_0.00025_0.7_100,0.0562132112491824,0.8564810292820652,0.0294434342777978,0.1722379174084071,43,43,23,15,9,4,5,21308.130052700675,21308.130052700675,7854.111615021611,4269.602760909719,2151.1365119519864,768.799923526017,650.3264145429616,1000,139,1419.0,MEOWSS
2_17_1000_0.0025_0.00025_0.7_100,0.2092109836635384,0.6021319001563031,0.0295610816697562,0.2412016358383857,46,46,27,20,15,16,26,2430.4995248511,2430.4995248511,1006.9329125130396,644.6601778901679,429.3357391240969,469.6350630519056,451.5187645846425,1000,137,1426.0,MEOWSS
3_13_1000_0.00025_2.5e-05_0.5_100,0.1450980392156862,0.7171544334174091,0.1879943355919734,0.2373409428023877,25,25,15,12,10,5,6,10567.31349182415,10567.31349182415,4850.762809014004,3532.521036834695,2746.2753993647525,1101.569380776885,847.1680962350365,1000,102,1008.0,MEOWSS
3_13_1000_0.00025_2.5e-05_0.7_100,0.1783333333333333,0.7861465923495998,0.3099762539153403,0.2892517602730743,21,21,13,11,8,5,5,6851.720614497796,6851.720614497796,3500.9123133973776,2796.913318295753,1841.584897911382,1012.9738721382092,650.6696380850286,1000,140,1414.0,MEOWSS
3_15_1000_0.00025_0.0025_0.5_100,0.0635699289405684,0.8570615655518106,0.0022900546946203,0.1734016932953625,70,70,21,3,1,5,6,116350.02867467634,116350.02867467634,8295.386518646754,588.0798756483455,155.6086238524778,1120.537468596909,846.7548060721481,1000,96,1011.0,MEOWSS
3_15_1000_0.00025_0.0025_0.7_100,0.0506441294634269,0.6498417033962283,0.000984627759866,0.133074840297813,72,72,36,14,8,5,5,60124.77822133098,60124.77822133098,15758.44834600364,3883.0614081028334,1845.4753592444083,1014.805840938493,651.1528534135543,1000,139,1407.0,MEOWSS
3_16_1000_0.0025_2.5e-05_0.7_100,0.3637115839243499,0.710522205336035,0.2157810390758862,0.3935435954088331,28,28,19,13,11,15,23,1048.4642586972277,1048.4642586972277,591.450045071403,349.2057784772669,279.032031567162,424.6472729557466,389.8936347822781,1000,141,1418.0,MEOWSS
3_17_1000_0.0025_0.00025_0.7_100,0.2015555555555555,0.6584310397205134,0.0940986190847506,0.2539683377096785,44,44,25,21,14,18,28,2096.725775489433,2096.725775489433,856.6629861269469,664.5463033536088,377.70996117172905,534.0879174629473,495.4183424728655,1000,150,1406.0,MEOWSS
7_13_1000_0.00025_2.5e-05_0.7_100,0.227373068432671,0.5289544496583096,0.23783711600751,0.2741798827527427,19,19,12,9,8,6,8,5747.288681520428,5747.288681520428,3062.7507553489213,2097.8133554166698,1801.616776196952,1249.219227528851,1121.6469372248378,1000,151,1403.0,MEOWSS
1_15_1000_0.00025_0.0025_0.5_100,0.0333574879227053,0.7568985846555798,0.0015637950501346,0.1371195985017508,73,73,26,9,5,3,5,85962.60379920818,85962.60379920818,10468.215546969215,2285.37856728137,1066.053553675988,563.5599624061238,680.0656358344287,1000,115,1060.0,phasedibd
1_13_1000_0.00025_2.5e-05_0.5_100,0.4566037735849056,0.8541558856877053,0.2543144706928278,0.4858931949665139,9,9,8,7,7,5,5,2349.0410279811654,2349.0410279811654,2007.329945421699,1683.3317289779277,1683.3317289779277,1089.8982193906686,683.1520405560142,1000,106,1030.0,phasedibd
1_14_1000_0.00025_0.00025_0.5_100,0.1034858387799564,0.9559872372372372,0.0368704931674387,0.2213687467066709,33,33,15,10,5,4,6,16202.152703284508,16202.152703284508,4730.378274651708,2690.2745602532164,1084.3250280675395,817.8753212095986,845.3890759573864,1000,108,1021.0,phasedibd
1_14_1000_0.00025_0.00025_0.7_100,0.071592022342121,0.817246286426788,0.0114187588621864,0.1744141724328309,42,42,26,19,13,5,6,19459.024232876673,19459.024232876676,9110.420844278486,5778.996057500205,3425.0598430649616,997.35348857678,801.0812211532465,1000,149,1433.0,phasedibd
1_13_1000_0.00025_2.5e-05_0.7_100,0.4363849765258216,0.8422229330892517,0.1308524913751456,0.4514307972377347,12,12,9,7,6,6,6,3127.0096565561066,3127.0096565561066,2137.0994951370344,1544.6160612303695,1269.5563670916083,1269.5563670916083,802.0329929576959,1000,142,1422.0,phasedibd
1_15_1000_0.00025_0.0025_0.7_100,0.0335057896033505,0.7058646019456025,0.0007291194768488,0.1294431109357131,69,69,33,18,6,3,3,58363.62477214019,58363.62477214019,14122.704151387508,5631.758033155462,1294.6981356863084,546.2962537778795,362.0652314453815,1000,132,1436.0,phasedibd
1_16_1000_0.0025_2.5e-05_0.5_100,0.6457446808510638,0.9787234042553192,0.5283166100334575,0.6780772787390612,24,24,19,12,9,17,35,1040.9384643275744,1040.9384643275744,718.2668141460788,365.15844089178455,245.04836658212227,606.3966642997242,705.1424072834494,1000,94,1002.0,phasedibd
2_13_1000_0.00025_2.5e-05_0.5_100,0.4772108843537415,0.7462850075094973,0.2548849142711687,0.4842231073147189,13,13,9,7,7,6,7,4019.900752819856,4019.900752819856,2414.2064405458227,1725.4385869153298,1725.4385869153298,1409.851725932502,1005.8559487900876,1000,98,1058.0,phasedibd
2_15_1000_0.00025_0.0025_0.5_100,0.0710433277253553,0.6793703598770453,0.0113258937339597,0.1533347674493995,61,61,21,6,4,6,8,69039.65409303902,69039.65409303902,8198.927267765097,1409.851725932502,838.6765490200756,1409.851725932502,1183.370575983764,1000,98,1020.0,phasedibd
2_14_1000_0.00025_0.00025_0.5_100,0.1374349556167738,0.9629410993047356,0.1076889190736213,0.2567989716884952,35,35,20,13,11,3,4,19306.97604265163,19306.97604265163,7558.527640480381,4002.73791819993,3166.3610618572625,583.7365970418605,528.1756849886057,1000,99,1027.0,phasedibd
1_17_1000_0.0025_0.00025_0.5_100,0.3247044917257683,0.7782110619876577,0.1511899804273623,0.3667033005702907,42,42,26,9,6,20,35,2914.4628381773205,2914.4628381773205,1189.0077011620288,245.04836658212227,142.781512607703,777.7340970595991,703.2227257893901,1000,94,1013.0,phasedibd
2_13_1000_0.00025_2.5e-05_0.7_100,0.3489583333333333,0.6464455963140173,0.1392583346515837,0.3621264229781735,11,11,8,7,6,6,6,2771.0192403300093,2771.0192403300093,1826.4707568781123,1538.6095533742923,1264.863618814135,1264.863618814135,802.643784730219,1000,144,1415.0,phasedibd
1_17_1000_0.0025_0.00025_0.7_100,0.1977712546205696,0.4819253228795033,0.0232748679147871,0.2142199068535423,53,53,33,19,15,17,20,2991.6446955952283,2991.6446955952283,1328.453423505336,582.8124571741029,419.1208386565445,498.39466480530496,330.1937601185309,1000,146,1407.0,phasedibd
2_14_1000_0.00025_0.00025_0.7_100,0.0548387096774193,0.9765517241379312,0.0050074154824606,0.1856209677172522,33,33,22,16,13,3,5,13338.164065993598,13338.164065993598,7215.24518874111,4593.323502396476,3457.7350759815326,535.1823986027639,650.6008652659624,1000,145,1415.0,phasedibd
1_16_1000_0.0025_2.5e-05_0.7_100,0.506993006993007,0.7083937430091276,0.4009132173192006,0.5212911489443541,29,29,21,15,12,18,19,1098.2683945621743,1098.2683945621743,678.6826527799637,422.3940523020468,311.9519869544634,544.5623884010175,310.71828502639295,1000,143,1403.0,phasedibd
3_15_1000_0.00025_0.0025_0.7_100,0.0486582162841155,0.6926842818771781,0.0010680047618885,0.1381235943947408,73,73,35,13,10,5,5,62159.97031426162,62159.97031426162,15046.640080396932,3509.8810916391644,2470.5749222581885,1014.805840938493,651.1528534135543,1000,139,1407.0,phasedibd
3_15_1000_0.00025_0.0025_0.5_100,0.064776459585248,0.853832338638373,0.000511692265621,0.1734951263452727,68,68,21,4,1,5,6,103951.99088141651,103951.99088141652,8295.386518646754,843.2424125427566,155.6086238524778,1120.537468596909,846.7548060721481,1000,96,1011.0,phasedibd
2_15_1000_0.00025_0.0025_0.7_100,0.0521649869354236,0.6398151730066624,0.0078501380329936,0.1336652875107449,73,73,35,15,10,6,7,60917.90343906807,60917.90343906807,14911.767621000306,4246.472729557467,2459.318412053105,1271.9422662851157,959.819866295088,1000,141,1410.0,phasedibd
3_14_1000_0.00025_0.00025_0.5_100,0.1463753886434298,0.5846636257354185,0.045021273253314,0.1969155068987108,24,24,14,8,7,5,5,10204.458719763332,10204.458719763332,4489.859881049689,2067.4615224893378,1731.1162329742504,1117.2439845904498,685.6010610572027,1000,97,1007.0,phasedibd
3_13_1000_0.00025_2.5e-05_0.5_100,0.3406862745098039,0.8848577183287714,0.1873739696926618,0.3993151453600777,11,11,9,7,6,5,6,3130.26123968963,3130.26123968963,2380.488120804828,1703.6831799456504,1393.072563689416,1101.569380776885,847.1680962350365,1000,102,1008.0,phasedibd
3_13_1000_0.00025_2.5e-05_0.7_100,0.3064285714285714,0.856385135135135,0.095173135815016,0.3572337406425226,9,9,6,5,5,5,5,2146.4013176866183,2146.4013176866183,1274.3551950697895,1012.9738721382092,1012.9738721382092,1012.9738721382092,650.6696380850286,1000,140,1414.0,phasedibd
2_17_1000_0.0025_0.00025_0.5_100,0.3713733075435203,0.7529109109480153,0.1609319120044976,0.3970377387233411,38,38,19,11,8,23,33,2372.098188350867,2372.098188350867,718.2668141460788,323.1292708491101,208.9728667589935,971.1659134697712,654.2612669546811,1000,94,1008.0,phasedibd
3_14_1000_0.00025_0.00025_0.7_100,0.0698359073359073,0.8399152225996489,0.0356184317653163,0.1802151832898799,48,48,28,20,15,5,5,24667.477675383256,24667.477675383256,10220.487956443038,6233.335488782092,4170.063588905688,999.0161642865628,651.4304046964561,1000,148,1403.0,phasedibd
4_15_1000_0.00025_0.0025_0.7_100,0.037081585081585,0.7703144977088638,0.0005806194725003,0.1415913771343142,61,61,33,18,11,4,5,38304.94448857142,38304.94448857142,13078.19920165255,5340.879174629473,2734.428714600243,755.231633520166,649.0365851423699,1000,150,1438.0,phasedibd
4_13_1000_0.00025_2.5e-05_0.5_100,0.6047619047619048,1.0,0.2287336622794479,0.6076433826752505,15,15,9,5,5,10,11,4788.8661535412394788.866153541239,2356.7039062458143,1092.7486991956732,1092.7486991956732,2717.553331498303,1728.0751037956911,1000.0,105,1003,,phasedibd
4_15_1000_0.00025_0.0025_0.5_100,0.051266339869281,0.8657538930976431,0.0113421343594127,0.1674508420270551,58,58,21,8,5,4,6,62004.39168382827,62004.39168382827,8295.386518646754,2074.747816988087,1120.537468596909,843.2424125427566,847.5830556360867,1000,96,1005.0,phasedibd
4_14_1000_0.00025_0.00025_0.5_100,0.1109831029185867,0.744237021274309,0.0182589530378358,0.1920625681898324,29,29,18,9,6,5,5,14457.464400775698,14457.464400775698,6648.949275762329,2459.9914072691804,1432.507848105511,1130.7632592379448,685.0623235920798,1000,93,1012.0,phasedibd
4_13_1000_0.00025_2.5e-05_0.7_100,0.823943661971831,0.73144264902139,0.6658821878143518,0.7863592889056429,7,7,6,5,4,6,7,1544.6160612303695,1544.6160612303695,1269.5563670916083,1009.3702881504582,764.9419725656658,1269.5563670916083,959.603900511957,1000,142,1412.0,phasedibd
4_14_1000_0.00025_0.00025_0.7_100,0.0787470449172576,0.7279538420009709,0.0249630117193328,0.1680604595001259,38,38,29,16,13,4,4,17075.277143021216,17075.277143021216,11067.32351553798,4643.468681612694,3492.057784772669,766.2141011985723,503.767233751708,1000,141,1414.0,phasedibd
5_13_1000_0.00025_2.5e-05_0.5_100,0.4054054054054054,0.8006942615129748,0.2805474591843324,0.4459700418883798,6,6,4,4,3,3,4,1359.0242176478198,1359.0242176478198,812.2136336020817,812.2136336020817,568.1884865785433,568.1884865785433,529.3600845982583,1000,111,1012.0,phasedibd
5_14_1000_0.00025_0.00025_0.5_100,0.0986652236652236,0.8714837477337477,0.0159805163678904,0.2021852961809022,37,37,20,13,8,5,5,21436.511140663584,21436.511140663584,7558.527640480381,4002.73791819993,2053.276978542905,1110.8200056678322,685.0623235920798,1000,99,1012.0,phasedibd
5_15_1000_0.00025_0.0025_0.5_100,0.0635732046219102,0.7484662437492626,0.0216319365527503,0.160015970280639,66,66,28,10,2,6,8,74744.32696016162,74744.32696016162,12415.422639717424,2708.306100095884,349.8315321277031,1377.351363039199,1181.77014416186,1000,106,1028.0,phasedibd
2_17_1000_0.0025_0.00025_0.7_100,0.2040319777546054,0.51087436240063,0.0305506256140436,0.2240361326304249,43,43,24,20,14,16,26,2154.362947531526,2154.362947531526,842.5917810382037,644.6601778901679,390.39827261361313,469.6350630519056,451.5187645846425,1000,137,1426.0,phasedibd
5_15_1000_0.00025_0.0025_0.7_100,0.0563970588235294,0.7404065030079229,0.0005419894078855,0.1506202150388418,66,66,32,15,11,5,8,50541.37812730858,50541.37812730858,13192.776097347016,4305.477756272562,2824.1273899923417,1020.4271822638846,1121.386694520609,1000,136,1405.0,phasedibd
5_13_1000_0.00025_2.5e-05_0.7_100,0.2003968253968254,0.7819787115459259,0.0443478599314956,0.264226763499391,9,9,8,7,7,3,3,2128.015042148303,2128.015042148303,1826.4707568781123,1538.6095533742923,1538.6095533742923,535.9842953817368,362.6579127879857,1000,144,1419.0,phasedibd
3_17_1000_0.0025_0.00025_0.7_100,0.2113024691358024,0.7351347990026151,0.0947965377062539,0.2724014289013921,41,41,27,20,15,18,28,1859.9060744718001,1859.9060744718,960.8171975893182,619.7862170659538,414.9434495035412,534.0879174629473,495.4183424728655,1000,150,1406.0,phasedibd
3_16_1000_0.0025_2.5e-05_0.7_100,0.3297872340425532,0.6664652014652015,0.1246120078207285,0.3495126452226768,24,24,16,11,10,15,23,830.7955207076993,830.7955207076993,464.34686816126936,279.032031567162,245.93184120531052,424.6472729557466,389.8936347822781,1000,141,1418.0,phasedibd
2_16_1000_0.0025_2.5e-05_0.7_100,0.6020979020979023,0.5675492184648987,0.3733963806677704,0.5626103713384318,16,16,9,8,7,16,31,461.80688085960406,461.80688085960406,213.25306359894972,183.0183888207681,154.15958239070005,461.80688085960406,559.7829127707134,1000,143,1417.0,phasedibd
5_14_1000_0.00025_0.00025_0.7_100,0.0752507469056764,0.5762738323795388,0.0069410551692018,0.1401577559662846,40,40,30,21,15,5,5,18523.775547565423,18523.775547565423,11620.009287172585,6808.15292636949,4235.133509087799,1009.3702881504582,650.6008652659624,1000,142,1415.0,phasedibd
6_13_1000_0.00025_2.5e-05_0.5_100,0.4383333333333333,0.9729761904761904,0.1511555265452631,0.4754530908865514,8,8,6,5,2,6,10,2046.371137739599,2046.371137739599,1401.3224732877047,1107.686503083856,354.19450847285964,1401.3224732877047,1537.5770790301551,1000,100,1025.0,phasedibd
3_16_1000_0.0025_2.5e-05_0.5_100,0.7277227722772278,0.7369574908586418,0.5381597888356425,0.7006735325482021,16,16,12,9,7,16,28,535.2662842262765,535.2662842262765,354.6422111428059,238.86943406856096,170.8984191874777,535.2662842262765,534.4532531292886,1000,101,1002.0,phasedibd
6_14_1000_0.00025_0.00025_0.5_100,0.0642156862745098,0.8334948096885813,0.0034311966292049,0.1704898813398248,35,35,16,12,9,3,4,22256.078976023535,22256.07897602353,5825.017811132129,3811.279897211749,2543.3381070302025,605.9792344823419,530.001334735366,1000,85,1004.0,phasedibd
6_15_1000_0.00025_0.0025_0.5_100,0.0927318295739348,0.7809693222603546,0.0004308195570718,0.1821223019743683,57,57,24,9,5,7,10,60164.35117246331,60164.35117246331,10339.343092191775,2441.1568404012587,1123.887389548119,1742.7783120545505,1541.1456178010158,1000,95,1012.0,phasedibd
4_17_1000_0.0025_0.00025_0.5_100,0.3556266846361186,0.6114327234610253,0.0858239802111257,0.3535271847961057,37,37,21,13,11,23,40,2018.977861305758,2018.977861305758,785.356208768615,389.1361333619799,308.5076662204727,904.3494797972148,826.4332928448129,1000,106,1037.0,phasedibd
3_17_1000_0.0025_0.00025_0.5_100,0.2043334694989106,0.7177101533199678,0.0954129899214285,0.2650019001354469,39,39,25,17,7,12,28,2446.4948164027005,2446.4948164027005,1098.23929945717,600.0380513911058,173.6895117387168,362.00434255384937,532.9666734989481,1000,96,1014.0,phasedibd
6_15_1000_0.00025_0.0025_0.7_100,0.0806982872200263,0.6064805864984267,0.008612734514866,0.1487527992060123,65,65,28,10,8,8,8,47970.31267178878,47970.31267178878,10606.845747093335,2476.3078128205616,1849.4124047866449,1849.4124047866449,1120.4797719552575,1000,138,1412.0,phasedibd
2_16_1000_0.0025_2.5e-05_0.5_100,0.8214285714285714,0.696483593437375,0.6448778817082389,0.7762042212718421,19,19,13,9,7,23,34,702.4615895727943,702.4615895727943,401.9900752819856,241.42064405458223,172.543858691533,946.7749675438546,674.9739533922623,1000,98,1033.0,phasedibd
6_14_1000_0.00025_0.00025_0.7_100,0.0485544964254358,0.8720896828194984,0.0028737750503466,0.1652326661782818,39,39,22,16,11,3,3,18480.67881139776,18480.67881139776,7484.695936967424,4737.960981614622,2838.265366551,544.4830561464963,362.79870284788086,1000,134,1415.0,phasedibd
4_16_1000_0.0025_2.5e-05_0.5_100,0.8627450980392155,0.869281045751634,0.7355369316975942,0.8446442652448352,25,25,16,10,8,22,38,1056.731349182415,1056.731349182415,532.8231987907247,274.6275399364753,203.291447717294,862.0996160123673,780.3023000538318,1000,102,1009.0,phasedibd
4_17_1000_0.0025_0.00025_0.7_100,0.27184028093119,0.4956655302771261,0.0649119478692367,0.2743748183737874,46,46,31,20,13,24,34,2348.8283780007346,2348.8283780007346,1218.27427943989,632.6263438195932,347.4681921752985,825.1554926216086,626.9747358356142,1000,143,1414.0,phasedibd
4_16_1000_0.0025_2.5e-05_0.7_100,0.5643156633722671,0.5951044387642612,0.2946246415815336,0.5284803264124561,26,26,16,13,10,23,27,882.8721627483819,882.8721627483819,443.6310940083727,334.9772386550732,236.89741078417455,738.352137811454,472.2029172248401,1000,159,1432.0,phasedibd
7_14_1000_0.00025_0.00025_0.5_100,0.0671349288935137,0.8382073422396004,0.0061257691958475,0.1736444169407767,42,42,25,12,5,4,6,29500.357219180456,29500.357219180456,11214.60967888222,3667.843963493373,1130.7632592379448,850.3813064792739,846.3431732505265,1000,93,1014.0,phasedibd
6_13_1000_0.00025_2.5e-05_0.7_100,0.5056306306306306,0.8511717577633326,0.0966488651373211,0.4961145348765395,8,8,7,4,4,6,7,1812.0322901970767,1812.0322901970767,1526.9914947515456,757.5846487713912,757.5846487713912,1255.7807871024293,958.9584579702454,1000,148,1418.0,phasedibd
5_17_1000_0.0025_0.00025_0.5_100,0.4090337335620355,0.7840149974708067,0.2254960915620422,0.4377502768483521,45,45,26,17,7,21,32,2953.349215123322,2953.349215123322,1099.5155710857382,572.0002929914834,168.33317289779274,785.356208768615,625.9600320499634,1000,106,1033.0,phasedibd
7_13_1000_0.00025_2.5e-05_0.5_100,0.5598705501618123,0.9038931224219264,0.3269465777186234,0.576535340134351,8,8,3,3,3,6,10,2026.3569436025205,2026.3569436025205,578.2487729884502,578.2487729884502,578.2487729884502,1389.0475882921116,1540.5924636806344,1000,103,1014.0,phasedibd
7_15_1000_0.00025_0.0025_0.5_100,0.0699468915963761,0.7123326513468267,0.0024529407326574,0.1561806629293858,58,58,17,8,5,5,6,60837.448167086084,60837.44816708608,5969.6254309950655,2067.4615224893378,1117.2439845904498,1117.2439845904498,847.5830556360867,1000,97,1005.0,phasedibd
7_13_1000_0.00025_2.5e-05_0.7_100,0.3079470198675497,0.6104316142361739,0.0454750662141383,0.3139489159748316,9,9,6,5,4,6,8,2097.8133554166698,2097.8133554166698,1249.219227528851,994.07928828061,754.0727989746708,1249.219227528851,1121.6469372248378,1000,151,1403.0,phasedibd
7_14_1000_0.00025_0.00025_0.7_100,0.0594583157003808,0.8758097654108119,0.0173956665777197,0.1756016357885463,43,43,25,15,12,4,5,21308.130052700675,21308.130052700675,8892.882294745143,4269.602760909719,3150.048306558456,768.799923526017,650.3264145429616,1000,139,1419.0,phasedibd
